Song,Actual,TF-IDF,TF-IDF Error,Custom,Custom Err, ,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
About Us,2006,1998,8,2009,3, ,0,0,0,0,0,0,0,0,0,0,0,0,14.18966455,14.45906409,0,0,9.301785365,48.24300165,85.76778368,68.35544054,56.69813634,28.5588324,75.45556641,9.294588769,14.82423153,29.54307637,22.04263532,33.86714368,0,8.856803357,8.163798576,8.856803357,0,0,0,0
About You Now,2009,1998,11,1980,29, ,0,0,0,0,0,0,0,0,0,0,0,4.661465873,0,4.36958849,0,3.230571865,19.32042757,38.08384429,56.38850839,29.24793574,7.126635179,0,4.722459273,4.632334115,0,0,0,0,0,0,0,0,0,0,0,0
Absolutely (Story Of A Girl),2000,1997,3,1980,20, ,0,0,0,0,0,0,0,0,0,0,0,0,3.779884371,0,7.932890963,2.906524128,31.73786948,63.48930571,62.59976164,44.63122473,41.09959349,13.92504401,3.498304756,11.86694905,0,2.647830482,0,0,0,0,0,0,0,0,0,0
Accidentally In Love,2004,1998,6,1986,18, ,0,0,0,0,0,0,7.758475847,0,0,0,0,6.660717407,0,0,9.846131721,8.558457881,17.85347652,76.21714559,78.67917832,31.69677485,21.62257312,9.031685464,8.558813309,0,0,8.163798576,6.025865974,0,0,0,0,0,0,0,0,0
According To You,2010,1998,12,1980,30, ,0,0,0,0,0,0,0,0,0,0,0,0,7.470936133,13.37207847,6.025865974,7.483589897,17.07675612,38.4490919,62.43717773,36.05968026,10.42833748,23.20833105,5.427079339,4.875338676,8.817171648,11.81078575,6.778358185,0,0,0,0,0,0,0,0,0
Across The Universe,2005,1997,8,2009,4, ,0,0,0,0,0,0,7.065755682,6.21959564,8.856803357,0,4.971795461,0,5.306285536,17.45591683,23.4391409,15.97553104,25.9608453,47.67756808,27.34283481,29.30169412,10.66035384,8.436873851,0,4.770825857,1.713838797,4.145239547,0,0,0,17.71360671,0,0,0,0,0,0
Act A Fool,2003,1998,5,2004,1, ,0,0,8.856803357,0,0,0,0,0,0,0,8.163798576,19.30842192,6.778358185,25.19632963,24.34321907,18.68606399,24.43282054,118.5882516,155.7640091,126.7898637,150.4984063,149.631892,92.9966858,90.25614249,68.62498428,41.82789252,24.48861,17.83099772,18.44045009,0,0,8.856803357,0,0,0,0
Addicted,2008,1998,10,1980,28, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84181146,24.42845696,46.01550453,25.1104501,22.12853542,8.012187388,10.34057918,3.223948846,0,4.932072972,0,0,0,0,0,0,0,0,0,0
Addicted,2003,1998,5,1980,23, ,0,0,0,0,0,0,0,0,0,0,6.778358185,0,0,0,3.002250493,2.39286073,3.548349252,34.9948032,63.28103887,14.54939859,11.19967229,3.321281409,0,4.42604352,3.785861409,4.932072972,0,0,0,0,0,0,0,0,0,0
Addictive,2002,1998,4,1989,13, ,0,0,0,0,0,7.758475847,0,0,0,15.92227442,0,7.065755682,7.24793492,7.24793492,9.844836372,24.42421568,37.50975283,86.45831723,128.6981915,54.4236842,76.61812176,26.97239814,25.70101644,17.43731239,14.05937693,22.804638,6.373461987,0,3.79792881,8.856803357,0,7.24793492,0,0,0,0
Adia,1998,1998,0,1996,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.065755682,25.3615419,25.28786239,39.58901233,72.97926846,14.96694354,15.92042434,10.9463114,6.0863485,0,0,0,0,0,0,0,0,0,0,0,0,0
Adore You,2014,1997,17,1980,34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72208632,0,7.797083441,7.890539849,44.41785039,41.86262993,16.50958647,16.57626007,6.377769219,5.250999092,0,1.713838797,0,0,0,0,0,0,0,0,0,0,0
Adorn,2012,1998,14,2000,12, ,0,0,0,0,0,0,0,0,0,0,0,7.065755682,0,0,9.789256754,7.470936133,17.17534847,26.29856964,69.62495261,18.03870963,31.80911087,21.96984141,3.733369133,13.43907559,1.713838797,0,0,6.150744905,0,0,0,0,0,0,0,0
Afire Love,2014,1998,16,1983,31, ,0,0,0,8.856803357,0,0,0,0,4.951734186,0,7.470936133,0,0,3.201135499,10.63114907,8.521111117,31.13274515,74.65471328,102.2899184,47.23956412,33.87991105,30.15846088,8.45639593,10.16243506,6.706112093,9.922735352,0,0,0,0,0,0,0,0,0,0
After Party,2001,1998,3,1980,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.470936133,0,13.07737049,8.852914068,26.99380542,70.12512283,41.58779139,26.61221036,19.65698711,17.91114616,0,0,4.691489016,0,0,0,0,0,0,0,0,0,0
Again,2005,1998,7,2010,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.284260661,2.976719785,16.27118782,31.41560496,89.12052667,45.77883297,14.05949665,26.07550353,19.50238784,5.124955551,0,0,0,0,0,0,8.163798576,0,0,0,0,0
Again,2015,1998,17,2015,0, ,0,0,0,0,0,0,0,0,0,0,0,0,8.163798576,0,0,4.449572677,17.02846001,42.00366786,84.51488729,45.44395655,31.68487873,38.7917394,33.85892642,29.52554104,21.03756869,15.68892116,12.30679472,4.189795024,8.072143691,0,6.9117473,8.856803357,0,0,0,17.02060193
Again,2001,1998,3,1980,21, ,0,0,0,0,0,0,0,6.778358185,0,0,0,0,5.863773211,4.246111451,0,9.921387894,30.40749915,37.92671667,42.60112579,17.32272581,1.75995918,4.03816606,3.773944494,0,0,0,0,5.768747041,0,0,0,0,0,0,0,0
Ain't Back Yet,2010,1998,12,2003,7, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68575033,21.589512,19.53352871,64.0114374,26.46992826,43.86988771,34.50848656,10.76808589,26.46414642,19.34064421,0,0,0,0,0,8.163798576,0,0,0,0,0
Ain't I,2009,1998,11,1990,19, ,0,0,0,8.856803357,0,0,0,0,0,8.856803357,16.6152792,0,0,5.224472518,31.27137767,16.73525846,24.14801414,44.47880787,81.24091367,68.86063475,77.87310683,71.13313585,78.09546081,41.39338637,37.9718663,24.94799316,17.9908433,7.065755682,10.47703775,45.58372877,0,7.758475847,8.163798576,0,7.24793492,0
Ain't It Fun,2014,1998,16,1996,18, ,0,0,0,0,0,0,0,0,0,0,0,6.555499129,0,0,8.127206044,2.969199152,23.15764834,40.22509436,53.27172492,28.77411443,7.612849055,10.88099941,5.528436532,0,1.713838797,0,0,0,0,0,0,0,0,0,0,0
Ain't It Funny,2002,1998,4,2002,0, ,0,0,0,0,0,0,0,0,6.293561456,0,4.226974106,0,0,8.936811978,15.53321125,24.27419138,37.07696164,79.64080835,94.50484692,47.72770036,43.15218878,8.898505712,20.35153307,0,0,7.758475847,0,0,0,0,0,0,0,0,0,0
Ain't No Other Man,2006,1998,8,1980,26, ,0,0,0,0,0,0,0,0,0,0,0,0,9.344546672,0,3.32495364,20.27645222,34.07898212,53.3178154,91.33476561,48.27467055,21.65614742,17.81698739,19.67405036,5.395472434,2.856711879,0,0,0,0,0,0,0,0,0,0,0
Ain't No Sunshine,2009,1999,10,1980,29, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.034549944,0,8.124547071,8.485719312,12.53285238,14.58301051,17.16746807,3.305094177,3.010052327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ain't Nobody,1997,1998,1,1995,2, ,0,0,0,0,0,7.065755682,0,0,8.163798576,0,0,5.968849636,0,6.9117473,23.18343292,58.9497904,70.57950878,78.27007507,154.646053,78.80088173,61.08739724,64.2689243,34.10284913,12.89538707,22.89474653,6.21959564,8.856803357,0,0,0,0,8.856803357,0,0,8.856803357,0
Ain't Nothing 'Bout You,2001,1998,3,1980,21, ,0,0,0,0,0,0,0,0,0,0,0,0,11.72754642,9.132674024,8.163798576,9.461289837,18.10336609,24.4838657,57.06683452,36.49225042,26.53716927,1.904705151,7.226902578,0,0,0,5.278256373,0,0,0,0,0,0,0,0,0
Ain't Worth The Whiskey,2015,1998,17,1980,35, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.04360546,28.5378343,60.66090282,39.23680103,12.65941844,21.26100272,21.24278959,6.84326093,15.49855951,8.743496708,10.63318986,0,0,0,0,0,0,0,0,0
Air Force Ones,2003,1998,5,2003,0, ,8.856803357,0,0,0,0,0,0,16.10473828,0,0,0,3.907150041,17.62704966,0,4.498402211,31.04012462,52.11421289,87.27678775,203.6886092,116.1961855,152.6951518,106.0554865,135.2847478,82.26180282,59.43224983,45.37816335,26.62048532,17.99386538,13.39867983,6.660717407,0,7.758475847,0,8.163798576,8.856803357,8.856803357
Airplanes,2010,1998,12,1994,16, ,0,8.856803357,0,0,0,0,0,0,0,0,6.293561456,0,12.05618984,0,10.73999665,10.60076563,18.32628706,65.78891719,104.2984556,65.24690711,33.54854572,23.29730607,20.38663707,10.31435371,15.68415026,24.43245722,20.5444175,6.9117473,0,0,0,0,0,0,0,0
Alcohol,2005,1999,6,1980,25, ,8.856803357,0,0,0,0,0,0,0,0,0,0,0,0,11.86348149,3.002250493,2.776737828,18.25474026,47.32179626,56.15048477,67.03330674,36.75914178,17.68127523,21.7595626,11.71116411,11.41851701,0,0,12.88059694,0,0,0,0,8.163798576,8.856803357,0,0
Alejandro,2010,1997,13,2001,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91492447,6.0863485,7.163686588,10.19220664,54.35691807,43.49794881,20.60311205,18.9253377,21.16069837,11.33340934,18.30868712,5.91492447,6.293561456,0,0,0,0,0,0,0,0,0,0
Alive,2013,1998,15,1980,33, ,8.856803357,0,0,0,0,0,0,0,0,0,4.971795461,0,0,0,7.073437856,4.691489016,35.39806905,44.21051072,58.64390503,31.5464435,17.88250755,9.616252569,14.00314895,5.198638684,8.007400253,0,0,0,0,0,0,0,8.163798576,0,0,0
Alive,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.590197542,3.343535293,12.89909714,12.29103824,38.07089431,66.11151096,20.83592975,19.23117341,4.42604352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All About That Bass,2014,1998,16,1980,34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285555066,8.482550071,22.63654572,58.23577984,44.30466402,36.1758644,21.2717173,20.0673043,13.72440884,5.912795932,10.37201072,0,7.065755682,0,0,0,0,0,0,0,0
All About Tonight,2010,1998,12,2001,9, ,0,0,0,0,0,0,0,0,7.065755682,0,0,0,0,14.67192842,4.255823347,19.62082902,23.58507301,33.33533298,70.76575361,39.04241689,42.83043475,24.21570052,17.59400422,17.23504924,10.20224273,11.0957478,5.459727348,0,0,0,0,0,0,8.856803357,0,0
All Around Me,2008,1998,10,1980,28, ,0,0,0,0,0,0,0,0,0,6.778358185,0,6.373461987,0,4.246111451,0,10.67242214,28.74177066,38.33582922,53.39465874,8.468185362,8.867481416,14.90206074,12.51400804,9.19295642,9.598805729,0,0,0,0,0,0,0,0,0,0,0
All Around The World,2012,1998,14,2007,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9312673,15.41116005,45.45459225,71.69013389,57.88376763,18.69335009,10.25477899,7.470936133,19.86767747,22.42346428,6.21959564,0,7.758475847,0,0,0,0,0,0,0,0
All Bad,2013,1998,15,2007,6, ,0,0,0,0,0,0,0,0,0,7.470936133,0,0,0,0,0,7.4834771,13.20449459,18.27770359,61.11786692,35.79617622,27.02988775,13.8383291,2.353891956,9.230173865,6.30403634,0,0,8.856803357,3.816320344,0,0,0,0,0,0,0
All By Myself,1997,1998,1,1991,6, ,0,0,0,0,0,0,0,0,0,0,0,14.49814289,0,4.54979841,5.33513134,8.422394551,21.54167089,21.96376291,33.70487533,10.20971193,1.522964973,0,0,0,5.641339534,0,0,0,0,0,0,0,0,0,0,0
All Cried Out,1997,1998,1,2005,8, ,0,0,8.856803357,0,0,0,0,0,7.758475847,0,4.226974106,0,0,16.42132141,6.305385154,27.28668951,30.29448878,52.70794231,92.18552528,29.87569699,5.055888554,9.037748103,0,5.250999092,0,8.163798576,0,0,0,0,0,0,0,0,0,0
All Day,2015,1998,17,2011,4, ,8.856803357,0,0,0,0,0,0,6.778358185,0,0,0,8.856803357,8.163798576,7.758475847,0,26.23742628,18.31519434,53.69107763,111.5511785,102.4844033,92.04387806,66.41988878,49.65646961,53.73398032,33.34658324,40.72975285,27.91684872,16.6152792,5.564662302,14.15968222,8.856803357,22.01966275,7.24793492,0,0,8.856803357
All Eyes On You,2015,1998,17,2003,12, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.534412769,3.075005454,12.41825827,19.74782226,75.62193383,57.56483982,62.39194173,42.82417155,27.73552598,27.76046747,16.07910077,34.95803999,11.71351524,17.83156582,12.70624403,0,8.163798576,0,0,8.856803357,0,0
All Falls Down,2004,1998,6,2001,3, ,0,0,0,0,0,0,8.856803357,0,0,0,0,0,0,15.23026534,18.34474873,15.47807905,42.45713586,70.11770239,124.7983686,106.7683679,90.16862732,65.67800862,51.11238062,90.75510051,28.50309296,16.0356002,19.87731381,36.4742902,8.163798576,6.778358185,17.71360671,0,0,0,0,0
All For You,2001,1998,3,2006,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98068015,4.255823347,13.17698381,18.3856837,35.66251067,86.90420849,45.6298163,28.96933042,10.42031998,24.15663799,12.68756149,1.713838797,6.9117473,8.856803357,0,0,0,0,0,0,0,0,0
All For You,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539025087,0,5.140646274,41.32588712,50.70937209,36.70472367,10.40254812,0,11.27686507,0,0,0,0,0,0,0,0,0,0,0,0,0
All Gold Everything,2013,1999,14,2012,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71360671,3.804020113,0,14.42800372,23.98641091,44.95258385,59.14897828,57.61653945,43.48354417,38.36103816,21.62126001,27.61488911,12.41433569,0,9.831134558,7.758475847,12.50279544,0,0,13.43921767,16.6152792,8.856803357,0
All I Do,1998,1999,1,1986,12, ,0,0,0,0,0,0,8.856803357,0,0,8.856803357,0,0,0,0,10.47156431,12.00392462,15.27260388,49.82831583,68.15350658,83.74000188,21.47720255,21.63423871,14.73983495,11.30780036,27.94854536,6.205533604,0,0,0,0,0,0,0,0,0,0
All I Do Is Win,2010,1998,12,2005,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.101566627,17.41032124,25.18251123,51.05153588,110.8855334,69.68764324,83.59295553,72.19281627,68.28122677,41.32349911,64.1867388,46.18345728,5.768747041,8.856803357,5.564662302,0,6.660717407,6.778358185,8.856803357,8.163798576,0,0
All I Have,2003,1998,5,2007,4, ,0,0,0,0,0,0,0,0,0,4.498402211,0,0,0,0,11.04973802,16.08660218,43.82800728,68.32148934,101.1222684,97.22424503,53.816509,22.04210089,8.244008817,8.835715498,12.38515466,12.37034054,6.778358185,8.856803357,0,0,0,0,0,0,0,0
All I Have To Give,1999,1998,1,1980,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.264931323,10.63937788,47.96537337,72.40344366,32.81767676,16.96043816,5.279872553,15.68157518,0,5.602260735,0,6.555499129,0,0,0,0,0,0,0,0,0
All I Want,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.932072972,3.455034744,9.495653127,25.97969763,27.75488425,35.93046299,28.00867427,5.16497865,12.19526585,0,0,0,0,8.163798576,0,0,0,0,0,0,0,0,0
All I Want For Christmas Is You,2013,1998,15,1985,28, ,0,0,0,0,0,8.856803357,0,0,0,0,4.971795461,0,0,7.065755682,11.27495625,17.58909059,33.16565558,37.4998691,75.94886292,35.12209426,29.23753121,6.293561456,4.754437768,4.136569082,0,19.64754701,0,5.278256373,6.778358185,0,0,0,0,8.163798576,0,0
All I Want To Do,2008,1998,10,1980,28, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85713087,8.67726619,13.35661982,44.11697303,55.4436366,33.68770601,19.38208655,3.847812642,4.754437768,5.173462509,0,0,0,0,5.395472434,0,0,0,0,0,0,0
All Jacked Up,2005,1998,7,2015,10, ,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15968222,5.968849636,5.682019594,26.68379631,69.18099353,107.0462136,79.50429018,43.39893564,42.99929137,22.29456262,10.90338993,20.09986993,9.779330746,6.293561456,5.278256373,0,0,0,0,0,0,0,8.856803357
All Me,2013,1998,15,2010,3, ,0,0,0,0,0,0,0,0,0,0,6.778358185,6.660717407,0,0,17.40012535,31.61282327,48.12344742,115.4842957,168.0372552,162.8374437,111.3933463,116.3914546,81.58146118,78.44946197,65.20265285,63.73971843,24.16572483,6.21959564,28.34273595,19.41454274,8.856803357,16.10473828,0,0,0,0
All My Life,2002,1991,11,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,19.78520433,3.683617013,0,0,2.888087885,4.926822246,3.533210334,5.679506212,0,2.069042834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All My Life,1998,1998,0,1980,18, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.705574794,7.025533907,27.79623409,42.02785235,69.54362853,24.10348285,11.18039925,7.819741787,0,0,1.713838797,0,0,0,0,0,0,0,0,0,0,0
All My Love,1998,1998,0,2012,14, ,0,0,0,0,0,0,0,0,0,0,14.13264821,0,13.19834852,4.145239547,2.57619807,18.8921587,37.90319905,101.678307,143.7746792,93.64600189,85.60769994,53.16183831,39.54593472,20.8093141,25.89989836,25.67223059,18.08612386,0,0,7.24793492,0,0,7.758475847,8.163798576,0,0
All Night Long,1999,1998,1,2005,6, ,0,0,0,0,0,0,0,0,0,0,7.470936133,13.43907559,0,6.460331167,7.628757331,12.93886583,12.5164954,48.70205009,95.28291216,72.97752728,48.9223943,35.53890531,22.82570434,16.70349233,5.768747041,14.53882295,8.163798576,6.21959564,7.470936133,0,0,0,0,0,0,0
All Of Me,2014,1999,15,1999,15, ,0,0,0,0,0,0,0,0,0,0,0,4.536694098,15.92227442,19.40054585,0,3.197922034,14.81098894,35.13435857,52.97245242,53.91813389,36.10229557,12.38270339,11.67726024,9.19295642,13.36979202,7.758475847,0,0,0,0,0,0,0,0,0,0
All Of The Lights,2011,1998,13,2006,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12243661,13.55927101,8.163798576,11.67805364,59.11143946,85.39902051,65.53485638,55.11911444,30.42623352,32.02498061,36.32554021,18.94502836,6.778358185,32.25015619,7.065755682,6.025865974,17.71360671,22.58299183,0,0,0,0,0
All Or Nothing,2001,1998,3,1991,10, ,0,0,0,0,0,0,0,0,0,0,0,14.49814289,5.863773211,7.904663235,12.16154392,11.13269088,22.02526318,49.10520045,75.04367545,32.78108088,15.7664229,1.958591144,0,0,4.198957135,0,0,0,0,0,0,0,0,0,0,0
All Star,1999,1998,1,2004,5, ,0,0,0,0,0,0,0,8.856803357,0,0,0,0,0,5.528436532,4.511000381,17.7577984,36.10956939,45.63282694,102.340572,70.21908103,42.86807684,43.90607016,10.62200766,9.781245625,8.163798576,13.43978577,14.0520373,0,0,0,0,0,0,0,8.856803357,0
All Summer Long,2008,1998,10,2008,0, ,0,0,0,0,0,0,0,0,8.163798576,7.758475847,6.660717407,7.758475847,0,9.587338527,0,13.93682361,48.37781072,42.2272841,89.74366521,32.78932902,36.25938995,10.74134623,18.37421497,19.12416651,4.06986709,0,5.173462509,0,13.72846088,7.24793492,8.856803357,0,0,0,0,0
All Summer Long,2008,1998,10,2008,0, ,0,0,0,0,0,0,0,0,8.163798576,7.758475847,6.660717407,7.758475847,0,9.587338527,0,13.93682361,48.37781072,42.2272841,89.74366521,32.78932902,36.25938995,10.74134623,18.37421497,19.12416651,4.06986709,0,5.173462509,0,13.72846088,7.24793492,8.856803357,0,0,0,0,0
All Summer Long,2008,1998,10,2008,0, ,0,0,0,0,0,0,0,0,8.163798576,7.758475847,6.660717407,7.758475847,0,9.587338527,0,13.93682361,48.37781072,42.2272841,89.74366521,32.78932902,36.25938995,10.74134623,18.37421497,19.12416651,4.06986709,0,5.173462509,0,13.72846088,7.24793492,8.856803357,0,0,0,0,0
All That I Can Say,1999,1998,1,1998,1, ,0,0,0,0,0,0,0,0,0,0,7.24793492,0,0,6.373461987,5.034549944,23.36528373,37.69083116,41.86009098,75.38520294,31.84996172,12.07234978,9.191042411,0,0,0,0,0,0,0,0,8.856803357,0,0,0,0,0
All That Matters,2013,1998,15,1980,33, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32495364,0,19.23219181,41.64226349,75.9829642,57.81455944,29.62474218,14.53713469,25.55929168,11.36142677,5.912795932,0,12.08520981,0,0,0,0,0,0,0,0,0
All The Above,2009,1998,11,2008,1, ,0,0,0,0,0,0,0,0,0,0,0,6.660717407,7.24793492,12.73027131,21.4905952,5.164021858,53.14916313,35.16610001,132.5182819,69.23361324,54.27645492,61.91482099,58.32650712,23.36010761,20.01895118,14.86309212,13.59976235,0,25.1961931,15.07554588,8.856803357,0,0,0,0,0
All The Places (I Will Kiss You),1998,1998,0,2005,7, ,0,0,0,0,0,0,0,8.163798576,0,0,0,4.061843767,0,6.555499129,18.82129372,15.01965793,30.22691015,61.5705189,78.71444704,36.41015209,23.3413505,30.9126846,0,14.26793922,8.492196983,8.856803357,0,0,0,0,0,0,0,0,0,0
All The Right Moves,2010,1998,12,1980,30, ,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201135499,10.69579162,6.265081262,23.21408559,62.74887635,82.95717492,42.65524059,24.2482538,6.83938826,12.74587302,0,0,6.778358185,0,0,0,0,0,0,0,0,0,0
All The Small Things,2000,1998,2,1980,20, ,0,0,0,0,0,0,0,0,0,0,0,0,4.821695393,4.437737242,0,2.39286073,3.111877406,32.39860622,36.20212181,33.8978394,15.20153927,1.904705151,6.373461987,0,7.758475847,0,0,0,0,0,0,0,0,0,0,0
All The Things She Said,2003,1998,5,1980,23, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.265633258,10.77407079,8.025308349,28.63194688,47.47877395,58.58171056,42.42935152,26.16421487,14.26312041,5.493487066,0,10.19091198,2.647830482,0,0,0,0,0,0,0,0,0,0
All The Way Turnt Up,2010,1998,12,2013,3, ,0,0,0,8.856803357,0,8.856803357,0,0,0,0,0,0,0,10.97760016,0,0,5.48454248,19.54039435,98.1196208,57.26934755,59.40911667,71.11418474,76.54809991,12.71439692,35.8971863,0,14.59430856,0,17.13730966,6.460331167,6.660717407,0,8.163798576,6.9117473,0,0
All You Wanted,2002,1998,4,2003,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,5.459727348,0,10.81653009,16.48206637,32.14411012,46.00040725,30.88881034,7.225169103,3.999949994,4.992273295,8.163798576,0,0,0,0,0,0,0,0,0,0,0,0
All Your Life,2011,1998,13,2007,4, ,0,0,0,0,0,0,0,0,0,0,5.863773211,0,0,0,0,9.200085584,16.13657816,27.81358167,50.27127892,17.57910452,35.1477502,14.05375778,0,0,3.82878074,7.065755682,6.025865974,7.758475847,0,0,0,0,0,0,0,0
All-American Girl,2008,1998,10,2011,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,10.23835851,9.765077513,13.73916887,19.71344489,38.92257258,72.0983788,35.82779292,40.02666641,28.38141316,26.25124633,19.27790255,6.838794348,5.224472518,6.21959564,0,8.163798576,0,0,8.163798576,0,0,0,0
Almost,2005,1998,7,2000,5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46258166,6.9117473,8.549079469,38.3308803,89.01713298,67.81000615,30.74647915,55.38980765,10.91765855,10.09091221,4.42604352,10.41633613,0,0,7.758475847,6.9117473,0,0,0,0,0,0
Almost Doesn't Count,1999,1998,1,1980,19, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.951734186,6.150744905,3.210843653,14.14108462,56.02517535,79.47190162,55.04826286,20.28753209,1.904705151,0,5.91492447,0,0,0,0,0,0,0,0,0,0,0,0
Alone,1997,1998,1,1980,17, ,0,0,0,0,0,0,0,0,0,0,0,5.427079339,11.7532888,3.201135499,25.6010115,33.50501846,40.02014559,71.98637214,102.0696822,35.28756842,21.05510409,8.429088986,4.06986709,14.57389764,5.91492447,0,0,0,0,0,0,0,0,0,0,0
Alone With You,2012,1998,14,1980,32, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.194772699,5.674278001,22.7205911,46.58510467,23.46485516,12.79816013,5.264388899,8.956902231,4.198957135,6.250532896,3.956004965,0,0,0,0,0,0,0,0,0,0
Already Gone,2009,1998,11,1980,29, ,0,0,0,0,0,0,0,0,0,0,0,5.173462509,0,0,0,0,19.29864933,43.32107461,65.76115576,31.6538934,15.06849576,7.826893864,5.278256373,15.56381741,0,0,0,0,0,0,0,0,0,0,0,0
Already Gone,2008,1998,10,2012,4, ,0,0,0,0,0,0,0,0,0,4.754437768,5.14891151,0,0,4.951734186,10.18525069,5.724437254,29.93091266,64.5851113,73.86182075,38.62307167,30.8251371,35.28047764,14.73799872,3.507202851,0,0,0,8.163798576,0,0,0,0,8.856803357,0,0,0
Alright,2009,1998,11,2007,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57619807,0,27.76626574,40.6909248,51.95328912,39.93601285,10.72664056,29.3080558,5.528436532,18.77305723,8.461647142,8.856803357,6.21959564,16.32773949,0,0,0,0,8.163798576,0,0,0
Always On Time,2002,1998,4,1980,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032521644,10.07063563,11.53152807,0,5.047328181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Always On Your Side,2006,1998,8,2003,3, ,0,0,0,0,7.470936133,0,0,0,6.373461987,0,0,12.9980958,0,6.293561456,0,8.762551081,15.98206174,64.93619906,72.40724667,29.32469682,17.59925029,5.11571765,5.768747041,14.6255504,0,0,0,0,0,0,0,0,0,0,0,0
Am I Dreaming,1998,1998,0,1995,3, ,0,0,0,0,0,0,0,0,0,0,8.856803357,5.768747041,8.856803357,0,0,10.15133658,22.80270417,40.86605453,55.30712042,23.62177553,12.01360607,7.583691036,10.72806764,0,1.713838797,0,0,0,0,0,0,0,0,0,0,0
Am I The Only One,2011,1998,13,2002,9, ,0,0,0,0,0,0,0,0,0,0,0,0,0,7.758475847,0,0,17.8094928,53.09392677,67.88326035,60.41270517,17.9120212,24.32919769,33.68991214,7.24793492,16.65599556,8.915467289,0,11.49728617,0,0,0,0,0,0,0,0
Am I Wrong,2014,1998,16,1980,34, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.446614861,10.50734352,31.49023834,68.70314447,38.02438574,13.59109873,6.432273703,2.841428325,0,3.306735781,0,0,0,6.293561456,0,0,0,0,0,0,0
Amazed,2000,1998,2,1980,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.293561456,0,11.08031406,27.95662334,28.88178873,54.69394396,20.26576115,14.66491078,9.992914804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Baby,2005,1998,7,1980,25, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002250493,0,20.40272616,30.60273984,69.45808621,21.50897005,16.84427995,17.7948599,3.956004965,5.493487066,0,0,0,0,0,0,7.065755682,0,0,0,0,0
American Boy,2008,1998,10,2006,2, ,0,0,0,0,0,0,0,0,0,0,0,0,6.660717407,0,4.498402211,3.913979133,24.97939699,28.82357565,96.30691967,40.97667401,40.20011218,44.49079009,27.70138133,25.59726373,16.97691255,14.46213875,13.52722289,0,0,0,0,0,0,0,0,0
American Child,2002,1998,4,1998,4, ,0,0,0,0,0,0,0,0,0,0,0,5.173462509,0,0,32.24634759,7.55284783,31.41062573,34.82792325,66.18769369,51.37922116,12.41728654,12.40745587,29.0268534,17.32724257,0,6.21959564,0,0,0,7.758475847,0,0,0,0,0,0
